instance,seed,objective,tuning_time
b1c1s1.mps,4,15.78,741
cost266-UUE.mps,4,6.2,559
csched007.mps,4,9.09,767
cvs16r128-89.mps,4,16.64,645
eilA101-2.mps,4,15.5,3470
momentum1.mps,4,11.78,589
mushroom-best.mps,4,19.93,815
neos-1456979.mps,4,7.95,592
neos-3024952-loue.mps,4,3.14,847
neos-3555904-turama.mps,4,18.01,562
