instance,seed,objective,tuning_time
csched008.mps,3,0.58,934
fastxgemm-n2r6s0t2.mps,3,0,615
glass4.mps,3,0,61
lotsize.mps,3,5.97,897
mas74.mps,3,0.63,2845
neos-4413714-turia.mps,3,4.5,1128
qap10.mps,3,0,6
rocI-4-11.mps,3,0,21
supportcase18.mps,3,0,122
supportcase33.mps,3,0,152
