instance,seed,objective,tuning_time
neos-4387871-tavua.mps,3,20.49,887
neos-4954672-berkel.mps,3,14.1,826
neos-5093327-huahum.mps,3,26.75,972
nexp-150-20-8-5.mps,3,0,655
rococoB10-011000.mps,3,23.43,773
sorrell3.mps,3,25.1,1296
supportcase26.mps,3,4.05,927
supportcase40.mps,3,3.67,1008
supportcase6.mps,3,0,241
var-smallemery-m6j6.mps,3,3.71,888
