instance,seed,objective,tuning_time
b1c1s1.mps,8,14.98,780
cost266-UUE.mps,8,4.93,797
csched007.mps,8,6.87,852
cvs16r128-89.mps,8,15.77,853
eilA101-2.mps,8,12.82,3309
momentum1.mps,8,11.76,694
mushroom-best.mps,8,20.51,1284
neos-1456979.mps,8,3.77,816
neos-3024952-loue.mps,8,1.98,821
neos-3555904-turama.mps,8,18.01,757
