MipStartID,MipStartFile,SourceEvalID,UpperBound
13,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_6842917128389509392.mst,964,51906.5
12,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_19_config_14631611655295894294.mst,727,51917.4
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_7227251610043014249.mst,709,51966.4
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_12_config_7227251610043014249.mst,472,51995
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_15_config_14102284508893969519.mst,445,52000.3
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_14_config_14892455393974538270.mst,276,52021.3
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_3_config_4733605618525217266.mst,265,52048.7
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_8324574644124398764.mst,220,52050.2
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_10974362230786378786.mst,215,52112.4
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_1_config_8324574644124398767.mst,101,52112.4
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_9986838766824156861.mst,33,92599.9
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_16957666276679199244.mst,7,92599.9
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/8proc/seed-1/9_supportcase6_seed-1_20260503_015556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,102598
