instance,seed,objective,tuning_time
b1c1s1.mps,9,15.17,776
cost266-UUE.mps,9,5.14,736
csched007.mps,9,6.42,883
cvs16r128-89.mps,9,15.88,873
eilA101-2.mps,9,14.11,3065
momentum1.mps,9,5.94,1016
mushroom-best.mps,9,17.06,2053
neos-1456979.mps,9,4.14,681
neos-3024952-loue.mps,9,2.33,765
neos-3555904-turama.mps,9,18.01,783
