MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_5_worker_26/mip_starts/mip_start_eval_7_config_1902517750857861532.mst,2264,24544.2
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_31/mip_starts/mip_start_eval_1_config_5069027907040009245.mst,621,24660.8
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_16/mip_starts/mip_start_eval_3_config_2921299060609582476.mst,323,24718.5
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_11/mip_starts/mip_start_eval_1_config_13735962452484424727.mst,221,24812.5
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_8723278136865304665.mst,21,25051.5
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_1306624368982852578.mst,12,25790
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_14600615912853987757.mst,8,25862.2
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_17878160102696106270.mst,4,26786.2
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,27202.9
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-3/1_b1c1s1_seed-3_20260427_084847/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,28486.8
