instance,seed,objective,tuning_time
b1c1s1.mps,5,16.89,1117
cost266-UUE.mps,5,8.33,1208
csched007.mps,5,10.96,1363
cvs16r128-89.mps,5,25.07,911
eilA101-2.mps,5,39.43,2218
momentum1.mps,5,19.02,1114
mushroom-best.mps,5,22.62,1324
neos-1456979.mps,5,10.93,1216
neos-3024952-loue.mps,5,17.44,765
neos-3555904-turama.mps,5,18.01,1212
