instance,seed,objective,tuning_time
neos-4387871-tavua.mps,1,22.37,683
neos-4954672-berkel.mps,1,13.48,753
neos-5093327-huahum.mps,1,21.92,770
nexp-150-20-8-5.mps,1,4.06,759
rococoB10-011000.mps,1,23.43,556
sorrell3.mps,1,24.53,2350
supportcase26.mps,1,6.19,873
supportcase40.mps,1,3.01,674
supportcase6.mps,1,0,769
var-smallemery-m6j6.mps,1,3.1,654
