instance,seed,objective,tuning_time
b1c1s1.mps,1,14.29,795
cost266-UUE.mps,1,4.82,637
csched007.mps,1,5.81,921
cvs16r128-89.mps,1,9.85,977
eilA101-2.mps,1,14.11,3014
momentum1.mps,1,5.93,974
mushroom-best.mps,1,17.04,2270
neos-1456979.mps,1,3.95,693
neos-3024952-loue.mps,1,1.05,788
neos-3555904-turama.mps,1,18.01,743
