MipStartID,MipStartFile,SourceEvalID,UpperBound
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_7_config_14882092661525278692.mst,204,931.655
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_5_config_17471128409971617285.mst,202,939.352
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_5_config_3630452568688623860.mst,101,940.45
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_2_config_10533121350262384963.mst,98,944.399
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_5100531583720966568.mst,97,961.28
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_9_config_16188625927354057329.mst,49,967.792
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_11502841505915629043.mst,41,1106.65
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/4proc/seed-4/5_eilA101-2_seed-4_20260426_031534/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1106.65
