MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_3_config_8737254933367337144.mst,201,24685.4
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_18_config_13207008504355406516.mst,168,24996.4
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_7_config_14034463614270554742.mst,132,25040.6
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_9_config_16370070574215375257.mst,94,25162.5
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_2_config_4586861653837308985.mst,37,25242.7
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_3375466791682693705.mst,12,25382.3
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_3540403053914089040.mst,8,25712.4
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_15743638518301921207.mst,4,26412
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_271321391208788895.mst,3,26694.3
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5643427149002281568.mst,2,27218.6
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/1_b1c1s1_seed-5_20260426_071112/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,28486.8
