instance,seed,objective,tuning_time
csched008.mps,1,1.15,935
fastxgemm-n2r6s0t2.mps,1,44.78,884
glass4.mps,1,0,14
lotsize.mps,1,7,1575
mas74.mps,1,0.69,1997
neos-4413714-turia.mps,1,4.5,1150
qap10.mps,1,0,6
rocI-4-11.mps,1,0,13
supportcase18.mps,1,0,74
supportcase33.mps,1,7.35,1076
