instance,seed,objective,tuning_time
csched008.mps,7,0.58,1414
fastxgemm-n2r6s0t2.mps,7,0,1188
glass4.mps,7,0,217
lotsize.mps,7,8.64,1327
mas74.mps,7,0.91,2805
neos-4413714-turia.mps,7,4.5,1886
qap10.mps,7,0,9
rocI-4-11.mps,7,0,409
supportcase18.mps,7,3.7,986
supportcase33.mps,7,0,277
