instance,seed,objective,tuning_time
b1c1s1.mps,2,13.19,3100
cost266-UUE.mps,2,4.35,2918
csched007.mps,2,6.7,3365
cvs16r128-89.mps,2,17.01,3228
eilA101-2.mps,2,20.38,2940
momentum1.mps,2,11.75,2900
mushroom-best.mps,2,14.24,4359
neos-1456979.mps,2,4.39,3038
neos-3024952-loue.mps,2,1.25,3781
neos-3555904-turama.mps,2,18.01,2866
