MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_1520406754696084694.mst,1237,45.3702
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,499.635
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_16957666276679199244.mst,7,55.4301
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_13_config_9986838766824156861.mst,33,55.4301
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_1_config_3446839438415793614.mst,471,54.7328
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_10652012289581698243.mst,486,54.7328
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_3_worker_2/mip_starts/mip_start_eval_4_config_12021971293322817725.mst,504,53.296
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_3_worker_13/mip_starts/mip_start_eval_3_config_9163661731150263727.mst,668,52.5104
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_1_config_13444333529430165015.mst,727,52.5104
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_2_config_15061613109302393987.mst,728,50.6457
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_2521107896395459609.mst,757,50.6457
11,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_8_config_9440616089107321154.mst,764,46.7387
12,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_18_config_3626564396659333432.mst,774,46.6434
13,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/easy/16proc/seed-1/6_neos-4413714-turia_seed-1_20260502_225021/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_26_config_1520406754696084694.mst,782,45.6005
