instance,seed,objective,tuning_time
neos-4387871-tavua.mps,5,20.75,1701
neos-4954672-berkel.mps,5,13.16,2213
neos-5093327-huahum.mps,5,25.65,886
nexp-150-20-8-5.mps,5,2.46,1502
rococoB10-011000.mps,5,21.63,1803
sorrell3.mps,5,32.1,1227
supportcase26.mps,5,3.24,899
supportcase40.mps,5,4.16,2426
supportcase6.mps,5,13.1,1451
var-smallemery-m6j6.mps,5,3.16,1748
