instance,seed,objective,tuning_time
csched008.mps,3,0.58,666
fastxgemm-n2r6s0t2.mps,3,43.91,720
glass4.mps,3,0,130
lotsize.mps,3,5.53,648
mas74.mps,3,3.03,982
neos-4413714-turia.mps,3,14.16,775
qap10.mps,3,0,5
rocI-4-11.mps,3,0,171
supportcase18.mps,3,0,45
supportcase33.mps,3,5.8,544
