instance,seed,objective,tuning_time
neos-4387871-tavua.mps,3,20.59,3339
neos-4954672-berkel.mps,3,10.66,979
neos-5093327-huahum.mps,3,25.2,1139
nexp-150-20-8-5.mps,3,2.65,8115
rococoB10-011000.mps,3,21.71,776
sorrell3.mps,3,24.44,1301
supportcase26.mps,3,0.8,721
supportcase40.mps,3,2.13,934
supportcase6.mps,3,0,1130
var-smallemery-m6j6.mps,3,2.93,1561
