MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_6_config_84599629950351058.mst,1094,924.809
9,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_4_config_12121438535442663041.mst,1092,946.665
8,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_6_config_4884904314684226719.mst,758,954.153
7,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_2_worker_11/mip_starts/mip_start_eval_22_config_18180927161443749467.mst,622,1024.42
6,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_392511650742019208.mst,361,1240.07
5,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_8361248815252484799.mst,337,1240.07
4,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_8_config_17529397651965907999.mst,48,1387.53
3,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_4_config_11199251386705429188.mst,44,1693.68
2,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_16957666276679199244.mst,12,2406.65
1,/scratch/yorig/mpils-results-grid-seconds-5-no-mip-start/medium-1/16proc/seed-5/5_eilA101-2_seed-5_20260502_230115/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2420.51
