instance,seed,objective,tuning_time
neos-4387871-tavua.mps,9,17.62,3360
neos-4954672-berkel.mps,9,-1,3537
neos-5093327-huahum.mps,9,22.07,3178
rococoB10-011000.mps,9,15.81,2932
sorrell3.mps,9,21.41,4011
supportcase26.mps,9,0.01,3684
supportcase40.mps,9,2.71,3520
supportcase6.mps,9,0,1356
var-smallemery-m6j6.mps,9,-1,3411
