instance,seed,objective,tuning_time
b1c1s1.mps,3,14.92,774
cost266-UUE.mps,3,6.67,673
csched007.mps,3,5.28,818
cvs16r128-89.mps,3,9.61,760
eilA101-2.mps,3,15.58,2742
momentum1.mps,3,11.78,480
mushroom-best.mps,3,18.88,852
neos-1456979.mps,3,4.29,663
neos-3024952-loue.mps,3,2.6,618
neos-3555904-turama.mps,3,18.01,596
