EvalID,TimeEvaluated,SolverRuntimeSeconds,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,5.011104,20.2,20.200000,203.000000,162.000000,14921508010286178949,null,0,1,0
2,10,5.007878,20.2,20.200000,203.000000,162.000000,2823934824078185206,null,0,1,0
3,15,5.013436,17.44,17.440000,195.000000,161.000000,844706301316953147,null,0,1,0
4,20,5.010608,1.79769e+308,,,154.000000,300411628152950630,null,0,1,0
5,25,5.007759,22.06,22.060000,204.000000,159.000000,9083158521763270140,null,0,1,0
6,30,5.014599,17.44,17.440000,195.000000,161.000000,9001690191229605544,null,0,1,0
7,35,5.012990,17.59,17.590000,195.000000,160.700315,11415306107196363309,null,0,1,0
8,40,5.013094,20.36,20.360000,203.000000,161.666667,6527031708453753794,null,0,1,0
9,45,5.007650,16.22,16.220000,197.000000,165.042895,7659158754409217640,null,0,1,0
10,50,5.004152,32.28,32.280000,238.000000,161.181818,16979824266524594705,null,0,1,0
11,55,5.004488,15.91,15.910000,194.000000,163.140064,12252071022826139721,null,0,1,0
12,60,5.004563,15.91,15.910000,194.000000,163.140064,17653108193239380569,null,0,1,0
13,65,5.005550,17.64,17.640000,195.000000,160.602846,6947740314344269602,null,0,1,0
14,70,5.007033,15.03,15.030000,193.000000,164.000000,17247732204910929830,null,0,1,0
15,75,5.003471,20.39,20.390000,206.000000,164.000000,5798336475977101849,null,0,1,0
16,80,5.010788,15.03,15.030000,193.000000,164.000000,14755840204163506743,null,0,1,0
17,85,5.012359,15.03,15.030000,193.000000,164.000000,6104329689889583662,null,0,1,0
18,90,5.003752,24.31,24.310000,216.000000,163.500000,4968610712206141572,null,0,1,0
19,95,5.013611,15.03,15.030000,193.000000,164.000000,9841796016407086098,null,0,1,0
20,100,5.010430,15.03,15.030000,193.000000,164.000000,302147469288344462,null,0,1,0
21,5,5.008660,20.34,20.340000,202.000000,160.912000,4742023368992659407,null,1,1,0
22,10,5.007160,23.18,23.180000,205.000000,157.483000,6256578975208963304,null,1,1,0
23,15,5.004860,20.59,20.590000,204.000000,162.000000,4212311836723003975,null,1,1,0
24,20,5.007660,20.34,20.340000,202.000000,160.912000,2573251395108725737,null,1,1,0
25,25,5.007150,27.98,27.980000,218.000000,157.000000,1919750748207864055,null,1,1,0
26,30,5.009890,20.34,20.340000,202.000000,160.912000,4037327426761599479,null,1,1,0
27,35,5.009680,20.34,20.340000,202.000000,160.912000,13327723921508961553,null,1,1,0
28,40,5.007300,20.96,20.960000,202.000000,159.667000,6113536429892569241,null,1,1,0
29,45,5.017350,22.72,22.720000,208.000000,160.750000,3602984914613417735,null,1,1,0
30,50,5.006520,26.39,26.390000,216.000000,159.000000,7251929263841666902,null,1,1,0
31,55,5.008200,20.34,20.340000,202.000000,160.912000,15540708572644886351,null,1,1,0
32,60,5.007360,18.08,18.080000,194.000000,158.929000,8243562055866809749,null,1,1,0
33,65,5.007320,26.47,26.470000,216.000000,158.816000,4658016113431088688,null,1,1,0
34,70,5.005840,18.08,18.080000,194.000000,158.929000,12637830778899187785,null,1,1,0
35,75,5.008980,18.08,18.080000,194.000000,158.929000,69743507801503898,null,1,1,0
36,80,5.008310,1.79769e+308,,,154.000000,7420174551299374608,null,1,1,0
37,85,5.010370,18.11,18.110000,196.000000,160.500000,13336431022326816229,null,1,1,0
38,90,5.013580,16.84,16.840000,193.000000,160.500000,4810662667599780335,null,1,1,0
39,95,5.006310,15.14,15.140000,190.000000,161.241000,13685095185896424853,null,1,1,0
40,100,5.004890,12.5,12.500000,184.000000,161.000000,7560940433623960771,null,1,1,0
41,5,5.010350,23.21,23.210000,210.000000,161.250000,13833839775346593887,null,2,1,0
42,10,5.009140,23.21,23.210000,210.000000,161.250000,17419014958330931154,null,2,1,0
43,15,5.007280,10.16,10.160000,182.000000,163.511000,9597628650034279527,null,2,1,0
44,20,5.005180,10.16,10.160000,182.000000,163.511000,12583448125043030916,null,2,1,0
45,25,5.006420,14.47,14.470000,190.000000,162.500000,12487553298117998572,null,2,1,0
46,30,5.004820,25.63,25.630000,214.000000,159.145000,12223603607719543457,null,2,1,0
47,35,5.005720,17.17,17.170000,198.000000,164.000000,10374878264150316725,null,2,1,0
48,40,5.011440,23.21,23.210000,210.000000,161.250000,7690834194934166746,null,2,1,0
49,45,5.009690,1.79769e+308,,,166.566000,13280102172324137231,null,2,1,0
50,50,5.018550,11.54,11.540000,182.000000,161.000000,4120114840125859226,null,2,1,0
51,55,5.005930,16.92,16.920000,202.000000,167.815000,17883234292180006965,null,2,1,0
52,60,5.005790,17.17,17.170000,198.000000,164.000000,920013075768688953,null,2,1,0
53,65,5.005500,25.63,25.630000,214.000000,159.145000,12048365323513552973,null,2,1,0
54,70,5.015370,17.44,17.440000,195.000000,161.000000,17865325662264738282,null,2,1,0
55,75,5.006080,9.56,9.560000,183.000000,165.500000,7382866353224761282,null,2,1,0
56,80,5.007340,21.39,21.390000,200.000000,157.215000,11248402624266705818,null,2,1,0
57,85,5.006740,9.56,9.560000,183.000000,165.500000,9738928248617907352,null,2,1,0
58,90,5.004980,9.56,9.560000,183.000000,165.500000,1687876702203215612,null,2,1,0
