instance,seed,objective,tuning_time
csched008.mps,5,0.58,974
fastxgemm-n2r6s0t2.mps,5,88.25,939
glass4.mps,5,0,603
lotsize.mps,5,11.16,1180
mas74.mps,5,2.72,1279
neos-4413714-turia.mps,5,14.16,1143
qap10.mps,5,0,67
rocI-4-11.mps,5,33.88,928
supportcase18.mps,5,3.7,832
supportcase33.mps,5,10.29,1159
