MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_4_worker_8/mip_starts/mip_start_eval_13_config_10270350862352380318.mst,957,6468
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_4_worker_7/mip_starts/mip_start_eval_6_config_5816699059986125771.mst,936,6518
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_4_worker_4/mip_starts/mip_start_eval_9_config_4190533980224363403.mst,897,6598
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_1_config_11502841505915629043.mst,41,6626
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_17878160102696106270.mst,13,6826
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_10_config_15273498181807445162.mst,10,6826
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_2823934824078185206.mst,7,6826
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_844706301316953147.mst,6,6826
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_8683817217222751575.mst,2,6826
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-2/16proc/seed-4/3_neos-5093327-huahum_seed-4_20260502_231339/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,6826
