instance,seed,objective,tuning_time
csched008.mps,4,0.58,892
fastxgemm-n2r6s0t2.mps,4,44.78,1105
glass4.mps,4,0,723
lotsize.mps,4,7.9,1303
mas74.mps,4,4.59,1184
neos-4413714-turia.mps,4,21.57,1131
qap10.mps,4,0,67
rocI-4-11.mps,4,50.5,818
supportcase18.mps,4,0,589
supportcase33.mps,4,12.22,1097
