instance,seed,objective,tuning_time
neos-4387871-tavua.mps,4,21.8,2400
neos-4954672-berkel.mps,4,13.27,3028
neos-5093327-huahum.mps,4,26.84,1125
nexp-150-20-8-5.mps,4,3.9,2839
rococoB10-011000.mps,4,18.79,2439
sorrell3.mps,4,31.99,1252
supportcase26.mps,4,9.45,2366
supportcase40.mps,4,3.24,2476
