instance,seed,objective,tuning_time
b1c1s1.mps,2,16.64,638
cost266-UUE.mps,2,6.09,747
csched007.mps,2,10.11,703
cvs16r128-89.mps,2,16.78,791
eilA101-2.mps,2,27.02,4199
momentum1.mps,2,11.81,524
mushroom-best.mps,2,20.56,918
neos-1456979.mps,2,5.81,877
neos-3024952-loue.mps,2,1.39,878
neos-3555904-turama.mps,2,18.01,571
