instance,seed,objective,tuning_time
b1c1s1.mps,1,15.24,607
cost266-UUE.mps,1,0,625
csched007.mps,1,7.03,588
cvs16r128-89.mps,1,9.54,609
eilA101-2.mps,1,32.65,3103
momentum1.mps,1,11.44,596
mushroom-best.mps,1,21.37,627
neos-1456979.mps,1,4.26,563
neos-3024952-loue.mps,1,1.85,605
neos-3555904-turama.mps,1,18.01,535
