instance,seed,objective,tuning_time
neos-4387871-tavua.mps,4,22.15,741
neos-4954672-berkel.mps,4,17.35,951
neos-5093327-huahum.mps,4,24.32,1080
nexp-150-20-8-5.mps,4,4.11,955
rococoB10-011000.mps,4,27.89,1162
sorrell3.mps,4,27.82,2042
supportcase26.mps,4,7.34,1061
supportcase40.mps,4,5.38,915
supportcase6.mps,4,13.1,742
var-smallemery-m6j6.mps,4,4.63,1016
