instance,seed,objective,tuning_time
csched008.mps,1,0.58,883
fastxgemm-n2r6s0t2.mps,1,0,576
glass4.mps,1,0,21
lotsize.mps,1,2.68,850
mas74.mps,1,0.7,1844
neos-4413714-turia.mps,1,0,537
qap10.mps,1,0,6
rocI-4-11.mps,1,0,15
supportcase18.mps,1,0,105
supportcase33.mps,1,0,139
