instance,seed,objective,tuning_time
csched008.mps,2,0.58,1775
fastxgemm-n2r6s0t2.mps,2,0,1424
glass4.mps,2,0,220
lotsize.mps,2,6.39,1789
mas74.mps,2,1.18,2623
neos-4413714-turia.mps,2,0,829
qap10.mps,2,0,8
rocI-4-11.mps,2,0,40
supportcase18.mps,2,0,140
supportcase33.mps,2,0,91
