instance,seed,objective,tuning_time
csched008.mps,4,0.58,1258
fastxgemm-n2r6s0t2.mps,4,0,1024
glass4.mps,4,0,30
lotsize.mps,4,2.45,1769
mas74.mps,4,1.39,2366
neos-4413714-turia.mps,4,0,277
qap10.mps,4,0,10
rocI-4-11.mps,4,0,10
supportcase18.mps,4,0,10
supportcase33.mps,4,0,10
