instance,seed,objective,tuning_time
csched008.mps,1,1.15,143
fastxgemm-n2r6s0t2.mps,1,0.01,150
glass4.mps,1,0,10
lotsize.mps,1,10.67,238
mas74.mps,1,0.56,352
neos-4413714-turia.mps,1,4.5,180
qap10.mps,1,0,6
rocI-4-11.mps,1,0,7
supportcase18.mps,1,3.7,105
supportcase33.mps,1,0,58
