instance,seed,objective,tuning_time
neos-4387871-tavua.mps,1,22.07,2277
neos-4954672-berkel.mps,1,13.8,3474
neos-5093327-huahum.mps,1,24.32,1381
nexp-150-20-8-5.mps,1,4.27,2197
rococoB10-011000.mps,1,22.13,2249
sorrell3.mps,1,31.93,1783
supportcase26.mps,1,0.01,2627
supportcase40.mps,1,2.53,2617
supportcase6.mps,1,13.1,1576
var-smallemery-m6j6.mps,1,2.62,2274
