instance,seed,objective,tuning_time
csched008.mps,2,1.15,1959
fastxgemm-n2r6s0t2.mps,2,0.01,1737
glass4.mps,2,0,278
lotsize.mps,2,8.41,1690
mas74.mps,2,0.48,4192
neos-4413714-turia.mps,2,4.5,2196
qap10.mps,2,0,57
rocI-4-11.mps,2,0,480
supportcase18.mps,2,3.7,1422
supportcase33.mps,2,2.9,1871
