instance,seed,objective,tuning_time
b1c1s1.mps,10,12.99,1029
cost266-UUE.mps,10,4.95,865
csched007.mps,10,8.34,1172
cvs16r128-89.mps,10,10.44,952
eilA101-2.mps,10,14.11,2172
momentum1.mps,10,11.21,1056
mushroom-best.mps,10,14.22,1454
neos-1456979.mps,10,3.67,1049
neos-3024952-loue.mps,10,0.85,1254
neos-3555904-turama.mps,10,18.01,800
