instance,seed,objective,tuning_time
neos-4387871-tavua.mps,8,21.13,1434
neos-4954672-berkel.mps,8,11.31,1146
neos-5093327-huahum.mps,8,21.69,507
nexp-150-20-8-5.mps,8,1.05,4091
rococoB10-011000.mps,8,20.25,971
sorrell3.mps,8,23.79,2310
supportcase26.mps,8,0.58,762
supportcase40.mps,8,1.75,838
supportcase6.mps,8,0,628
var-smallemery-m6j6.mps,8,2.94,1191
