instance,seed,objective,tuning_time
b1c1s1.mps,3,16.65,2719
cost266-UUE.mps,3,6.87,2213
csched007.mps,3,9.57,2883
cvs16r128-89.mps,3,17.42,2082
eilA101-2.mps,3,14.07,3441
momentum1.mps,3,15.41,2373
mushroom-best.mps,3,14.26,3512
neos-1456979.mps,3,7.22,2133
neos-3024952-loue.mps,3,4.93,3160
neos-3555904-turama.mps,3,18.01,1674
