EvalID,TimeEvaluated,SolverRuntimeSeconds,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,5.003525,51.39,51.390000,1650013849.999007,802060047.128763,14921508010286178949,null,0,1,0
2,10,5.004268,52.07,52.070000,1683347916.666667,806779961.963690,2823934824078185206,null,0,1,0
3,15,5.005812,38.1,38.100000,1400013669.895724,866672713.619116,3895283216737288575,null,0,1,0
4,20,5.003185,46.67,46.670000,1625015025.000000,866672713.619116,1049631541030871684,null,0,1,0
5,25,5.002555,52.94,52.940000,1700014116.666667,800005364.011294,16679742048881223644,null,0,1,0
6,30,5.004709,45.83,45.830000,1600014500.000000,866672713.619116,6462305668448669345,null,0,1,0
7,35,5.005230,51.71,51.710000,1666680183.333333,804810093.188408,5988662020493846908,null,0,1,0
8,40,5.003164,51.09,51.090000,1650014199.999997,807093470.458877,4862113567422649290,null,0,1,0
9,45,5.027051,47.06,47.060000,1700014150.000000,900005833.525154,2441688160292591395,null,0,1,0
10,50,5.013479,35.48,35.480000,1550014050.000000,1000004297.780488,3823057375706889759,null,0,1,0
11,55,5.006051,53.4,53.400000,1746680900.000000,813978218.240197,17078368878347993033,null,0,1,0
12,60,5.003577,38.51,38.510000,1545014020.000000,950006103.846154,12728680081930819556,null,0,1,0
13,65,5.002287,40,40.000000,1500012100.000000,900006017.148544,16764323182569899117,null,0,1,0
14,70,5.003758,51.02,51.020000,1633346666.666667,800004360.075088,12274364983307966667,null,0,1,0
15,75,5.016756,40.14,40.140000,1575013625.000000,942863375.222569,4994880941504519859,null,0,1,0
16,80,5.007035,51.56,51.560000,1700015999.999994,823535033.164556,17024624296159721178,null,0,1,0
17,85,5.014435,46.94,46.940000,1633347750.000000,866672713.619116,18358849676443675893,null,0,1,0
18,90,5.004116,50,50.000000,1600014899.997000,800005960.723088,9432507794420946667,null,0,1,0
19,95,5.006799,46.67,46.670000,1500012949.999000,800005911.147775,17908081365004091475,null,0,1,0
20,100,5.004678,49.87,49.870000,1595848537.500000,800005856.212684,10475899001479897097,null,0,1,0
21,5,5.003730,52.94,52.940000,1700010000.000000,800005000.000000,8723278136865304665,null,1,1,0
22,10,5.002290,48.39,48.390000,1550010000.000000,800005000.000000,4970148594231515670,null,1,1,0
23,15,5.002510,45.76,45.760000,1475010000.000000,800005000.000000,6270648273501389222,null,1,1,0
24,20,5.004620,46.67,46.670000,1500010000.000000,800004000.000000,1718447797715883133,null,1,1,0
25,25,5.002920,46.67,46.670000,1500010000.000000,800005000.000000,10152323841903041700,null,1,1,0
26,30,5.002290,48.39,48.390000,1550010000.000000,800005000.000000,4738617011938782313,null,1,1,0
27,35,5.002500,38.31,38.310000,1400010000.000000,863643000.000000,11253808247282079145,null,1,1,0
28,40,5.004500,16.67,16.670000,1200010000.000000,1000010000.000000,4655683570670944528,null,1,1,0
29,45,5.002570,38.33,38.330000,1375010000.000000,848007000.000000,1199841519437768684,null,1,1,0
30,50,5.003330,45.3,45.300000,1540020000.000000,842387000.000000,6816531442379984312,null,1,1,0
31,55,5.002950,47.9,47.900000,1583350000.000000,824893000.000000,15328953627132156191,null,1,1,0
