instance,seed,objective,tuning_time
neos-4387871-tavua.mps,4,0,348
neos-4954672-berkel.mps,4,14.85,650
neos-5093327-huahum.mps,4,23.06,795
nexp-150-20-8-5.mps,4,0,459
rococoB10-011000.mps,4,24.39,645
sorrell3.mps,4,33.38,2463
supportcase26.mps,4,6,703
supportcase40.mps,4,3.93,712
supportcase6.mps,4,13.11,599
var-smallemery-m6j6.mps,4,3.06,604
