instance,seed,objective,tuning_time
csched008.mps,1,0.58,819
fastxgemm-n2r6s0t2.mps,1,44.78,812
glass4.mps,1,0,20
lotsize.mps,1,6.23,1691
mas74.mps,1,0.55,3027
neos-4413714-turia.mps,1,4.5,1089
qap10.mps,1,0,6
rocI-4-11.mps,1,0,21
supportcase18.mps,1,0,77
supportcase33.mps,1,0,164
