instance,seed,objective,tuning_time
b1c1s1.mps,5,15.96,1025
cost266-UUE.mps,5,5.88,673
csched007.mps,5,9.74,739
cvs16r128-89.mps,5,14.9,1142
eilA101-2.mps,5,14.14,2550
momentum1.mps,5,11.77,965
mushroom-best.mps,5,22.74,1135
neos-1456979.mps,5,4.84,930
neos-3024952-loue.mps,5,6.86,1091
neos-3555904-turama.mps,5,18.01,833
