instance,seed,objective,tuning_time
csched008.mps,1,0.58,868
fastxgemm-n2r6s0t2.mps,1,1.3,897
glass4.mps,1,0,21
lotsize.mps,1,4.15,1057
mas74.mps,1,1.18,1582
neos-4413714-turia.mps,1,4.5,886
qap10.mps,1,0,8
rocI-4-11.mps,1,0,40
supportcase18.mps,1,0,161
supportcase33.mps,1,0,196
