instance,seed,objective,tuning_time
csched008.mps,5,0.58,435
fastxgemm-n2r6s0t2.mps,5,0,555
glass4.mps,5,0,150
lotsize.mps,5,6.72,639
mas74.mps,5,3.68,768
neos-4413714-turia.mps,5,1.96,924
qap10.mps,5,0,5
rocI-4-11.mps,5,33.56,773
supportcase18.mps,5,0,30
supportcase33.mps,5,7.35,637
