MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_7_worker_0/mip_starts/mip_start_eval_4_config_7826507353324944379.mst,252,1745.12
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_10_config_14010316735981801757.mst,219,1747.03
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_5_config_6510278306733185931.mst,214,1747.03
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_1_config_2895428925031874893.mst,148,1747.03
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_26_config_16745409112649083098.mst,105,1747.03
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_6_config_2369821000829390027.mst,85,1751.28
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_2_config_10114112568116677697.mst,81,1759.77
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_15_config_6803490950792401603.mst,15,1764.02
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_10_config_5093026090939577633.mst,10,1768.26
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-2/1proc/seed-5/7_supportcase26_seed-5_20260426_102842/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1768.26
