instance,seed,objective,tuning_time
csched008.mps,6,0.58,789
fastxgemm-n2r6s0t2.mps,6,0,547
glass4.mps,6,0,20
lotsize.mps,6,3.76,878
mas74.mps,6,0.5,2037
neos-4413714-turia.mps,6,0,377
qap10.mps,6,0,6
rocI-4-11.mps,6,0,21
supportcase18.mps,6,0,42
supportcase33.mps,6,0,249
