instance,seed,objective,tuning_time
csched008.mps,2,0.58,879
fastxgemm-n2r6s0t2.mps,2,0,578
glass4.mps,2,0,48
lotsize.mps,2,3.66,871
mas74.mps,2,0.75,1615
neos-4413714-turia.mps,2,0,316
qap10.mps,2,0,5
rocI-4-11.mps,2,0,22
supportcase18.mps,2,0,113
supportcase33.mps,2,0,126
