instance,seed,objective,tuning_time
b1c1s1.mps,1,16.36,3467
cost266-UUE.mps,1,6.61,209
csched007.mps,1,7.66,232
cvs16r128-89.mps,1,19.07,259
eilA101-2.mps,1,14.14,502
momentum1.mps,1,16.71,199
mushroom-best.mps,1,19.92,289
neos-1456979.mps,1,6.98,213
neos-3024952-loue.mps,1,1.27,368
neos-3555904-turama.mps,1,18.01,252
