MipStartID,MipStartFile,SourceEvalID,UpperBound
14,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_6_worker_23/mip_starts/mip_start_eval_19_config_11296187149583278386.mst,3063,2.51572e+07
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2.56706e+07
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_844706301316953147.mst,2,2.55916e+07
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_5834979808369545068.mst,4,2.55039e+07
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_6223247206059747895.mst,11,2.54194e+07
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_14_config_4166086457934703695.mst,34,2.52733e+07
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_19_config_9972041842557825818.mst,39,2.52702e+07
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_7_config_2776900880992568069.mst,107,2.52439e+07
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_19_config_7262516552876814628.mst,119,2.52362e+07
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_10/mip_starts/mip_start_eval_15_config_11535162929161895029.mst,215,2.52164e+07
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_1_worker_29/mip_starts/mip_start_eval_15_config_9290281622942699355.mst,595,2.52114e+07
11,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_4_worker_22/mip_starts/mip_start_eval_5_config_18441175695118259892.mst,1368,2.52013e+07
12,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_5_worker_4/mip_starts/mip_start_eval_23_config_1655897810655722916.mst,1591,2.5185e+07
13,/scratch/yorig/mpils-results-grid-ticks-10000-divide4/medium-1/32proc/seed-8/2_cost266-UUE_seed-8_20260427_092004/iterated_local_search/run_5_worker_21/mip_starts/mip_start_eval_14_config_15694289532137605208.mst,2041,2.51609e+07
