MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_12474204360737536723.mst,2832,109146
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_10_config_16927407292189903502.mst,1944,109147
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_25/mip_starts/mip_start_eval_12_config_6516115738913967262.mst,512,109169
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_25/mip_starts/mip_start_eval_2_config_8214586075422833274.mst,502,109181
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_13/mip_starts/mip_start_eval_15_config_3744984947376842411.mst,275,109186
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_8/mip_starts/mip_start_eval_6_config_4769247290646825484.mst,166,109199
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_7/mip_starts/mip_start_eval_3_config_3134976365092435313.mst,143,115594
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_17_config_2782937908895448037.mst,17,115595
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_12911295086759950527.mst,11,115595
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-9/6_momentum1_seed-9_20260427_090941/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,141266
