instance,seed,objective,tuning_time
csched008.mps,5,0.58,825
fastxgemm-n2r6s0t2.mps,5,83.04,961
glass4.mps,5,0,210
lotsize.mps,5,5.69,1060
mas74.mps,5,2.81,946
neos-4413714-turia.mps,5,4.5,895
qap10.mps,5,0,5
rocI-4-11.mps,5,0,25
supportcase18.mps,5,3.7,611
supportcase33.mps,5,0,191
