instance,seed,objective,tuning_time
csched008.mps,9,0.58,846
fastxgemm-n2r6s0t2.mps,9,0.01,902
glass4.mps,9,0,50
lotsize.mps,9,3.23,891
mas74.mps,9,0.88,1895
neos-4413714-turia.mps,9,0,402
qap10.mps,9,0,6
rocI-4-11.mps,9,0,20
supportcase18.mps,9,0,24
supportcase33.mps,9,0,262
