instance,seed,objective,tuning_time
b1c1s1.mps,5,15.51,1171
cost266-UUE.mps,5,4.85,1095
csched007.mps,5,10.23,1428
cvs16r128-89.mps,5,13.88,1034
eilA101-2.mps,5,12.65,2755
momentum1.mps,5,5.94,1114
mushroom-best.mps,5,17.02,1378
neos-1456979.mps,5,0,938
neos-3024952-loue.mps,5,3.11,1267
neos-3555904-turama.mps,5,18.01,1027
