instance,seed,objective,tuning_time
csched008.mps,1,0.58,670
fastxgemm-n2r6s0t2.mps,1,0,654
glass4.mps,1,0,296
lotsize.mps,1,10,750
mas74.mps,1,3.01,908
neos-4413714-turia.mps,1,14.16,820
qap10.mps,1,0,10
rocI-4-11.mps,1,0,272
supportcase18.mps,1,0,146
supportcase33.mps,1,8.82,727
