instance,seed,objective,tuning_time
neos-4387871-tavua.mps,5,22.23,1003
neos-4954672-berkel.mps,5,15.34,876
neos-5093327-huahum.mps,5,26.54,1226
nexp-150-20-8-5.mps,5,7.48,851
rococoB10-011000.mps,5,24.06,1043
sorrell3.mps,5,23.69,1348
supportcase26.mps,5,11.99,1001
supportcase40.mps,5,4.57,1029
supportcase6.mps,5,0,543
var-smallemery-m6j6.mps,5,3.75,859
