instance,seed,objective,tuning_time
csched008.mps,2,0.58,425
fastxgemm-n2r6s0t2.mps,2,0,586
glass4.mps,2,0,131
lotsize.mps,2,4.39,708
mas74.mps,2,2.3,839
neos-4413714-turia.mps,2,12.1,849
qap10.mps,2,0,5
rocI-4-11.mps,2,0,91
supportcase18.mps,2,3.7,442
supportcase33.mps,2,1.45,733
