MipStartID,MipStartFile,SourceEvalID,UpperBound
15,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_10318801844435742901.mst,2669,27048
14,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_17_config_16979763117640981267.mst,2077,27058
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,29320
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_844706301316953147.mst,2,29002
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_17336362436364057645.mst,6,28729
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_11_config_14884351420250043230.mst,31,28554
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_19_config_1549156824770774255.mst,39,28459
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_7_config_5599953797957307665.mst,47,28454
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_11_config_6368196396640578292.mst,51,27956
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_16522791811262893538.mst,673,27344
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_3475326805554044622.mst,1003,27224
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_3475326805554044622.mst,1365,27165
11,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_4_config_2556863898221883223.mst,1368,27164
12,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_10_config_9631189914868472782.mst,1374,27124
13,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-8/9_neos-3024952-loue_seed-8_20260427_100003/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_9631189914868472782.mst,2061,27104
