instance,seed,objective,tuning_time
b1c1s1.mps,2,18.7,1060
cost266-UUE.mps,2,7.96,925
csched007.mps,2,12.37,1216
cvs16r128-89.mps,2,19.31,1044
eilA101-2.mps,2,30.87,1041
momentum1.mps,2,21.03,1185
mushroom-best.mps,2,35.63,1174
neos-1456979.mps,2,6.18,1179
neos-3024952-loue.mps,2,12.75,717
neos-3555904-turama.mps,2,80092.8,1039
