instance,seed,objective,tuning_time
csched008.mps,2,1.16,915
fastxgemm-n2r6s0t2.mps,2,0,879
glass4.mps,2,0,186
lotsize.mps,2,3.81,1463
mas74.mps,2,4.31,1135
neos-4413714-turia.mps,2,17.31,1195
qap10.mps,2,0,5
rocI-4-11.mps,2,0,221
supportcase18.mps,2,3.7,833
supportcase33.mps,2,11.13,1028
