MipStartID,MipStartFile,SourceEvalID,UpperBound
35,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_11_worker_1/mip_starts/mip_start_eval_15_config_1165027251824676063.mst,478,1.49651e+06
34,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_11_worker_1/mip_starts/mip_start_eval_1_config_15150074932414775552.mst,464,1.49713e+06
33,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_10_worker_1/mip_starts/mip_start_eval_9_config_11972567800121542387.mst,422,1.49715e+06
32,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_10_worker_1/mip_starts/mip_start_eval_4_config_2525423826267412588.mst,417,1.49792e+06
31,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_10_worker_1/mip_starts/mip_start_eval_2_config_7696386684018624844.mst,415,1.49943e+06
30,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_9_worker_1/mip_starts/mip_start_eval_5_config_10846602997443241920.mst,353,1.50756e+06
13,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_2_config_8874612234496948677.mst,167,1.57396e+06
12,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_1429793414274318233.mst,166,1.57716e+06
11,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_13_config_1569445536718595221.mst,129,1.58266e+06
10,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_1429793414274318233.mst,117,1.58494e+06
9,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_4_config_1429793414274318233.mst,56,1.60783e+06
8,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_2_config_7437863805589092705.mst,54,1.60881e+06
7,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_5882820925138316981.mst,53,1.61341e+06
6,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_20_config_5678334011833426589.mst,40,1.64038e+06
5,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_12_config_14009264872164754872.mst,32,1.68949e+06
4,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_15_config_16360804772360712826.mst,15,1.73996e+06
3,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_11_config_7475797912735248108.mst,11,1.76879e+06
2,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,1.7815e+06
1,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,1.85284e+06
14,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_4_config_678804681320497277.mst,169,1.57017e+06
15,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_5_config_14845867335426128302.mst,170,1.56392e+06
16,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_11_config_13285824866677019928.mst,176,1.5453e+06
17,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_14845867335426128302.mst,191,1.53455e+06
18,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_5_config_3622099029204406294.mst,195,1.53425e+06
19,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_1_config_3622099029204406294.mst,220,1.5311e+06
20,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_2_config_14244199095544486864.mst,221,1.53074e+06
21,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_3_config_6443263084979237110.mst,222,1.52917e+06
22,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_11_config_1182270039710539323.mst,230,1.5238e+06
23,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_1_config_13534863723605896083.mst,258,1.52303e+06
24,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_2_config_8100189296612917134.mst,259,1.52248e+06
25,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_3_config_948559868110602945.mst,260,1.522e+06
26,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_8_worker_1/mip_starts/mip_start_eval_5_config_8923590156717390882.mst,300,1.52077e+06
27,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_9_worker_1/mip_starts/mip_start_eval_1_config_14138960470452887175.mst,349,1.51882e+06
28,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_9_worker_1/mip_starts/mip_start_eval_2_config_10270829650639596301.mst,350,1.51821e+06
29,/scratch/yorig/mpils-results-grid-seconds-5/easy/2proc/seed-1/4_lotsize_seed-1_20260503_011430/iterated_local_search/run_9_worker_1/mip_starts/mip_start_eval_3_config_14388271023650150566.mst,351,1.51451e+06
