instance,seed,objective,tuning_time
neos-4387871-tavua.mps,2,20.02,2783
neos-4954672-berkel.mps,2,14.17,2452
neos-5093327-huahum.mps,2,25.63,1438
nexp-150-20-8-5.mps,2,4.02,6076
rococoB10-011000.mps,2,19.93,1640
sorrell3.mps,2,25.61,3162
supportcase26.mps,2,7.75,1698
supportcase40.mps,2,2.29,1031
supportcase6.mps,2,13.11,1223
var-smallemery-m6j6.mps,2,2.88,1710
