instance,seed,objective,tuning_time
csched008.mps,3,0.58,999
fastxgemm-n2r6s0t2.mps,3,0,1185
glass4.mps,3,0,301
lotsize.mps,3,9.9,1638
mas74.mps,3,3.58,1239
neos-4413714-turia.mps,3,0,719
qap10.mps,3,0,25
rocI-4-11.mps,3,66.2,1048
supportcase18.mps,3,0,378
supportcase33.mps,3,10.29,1134
