instance,seed,objective,tuning_time
b1c1s1.mps,1,12.7,2033
cost266-UUE.mps,1,4.54,2152
csched007.mps,1,6.6,1950
cvs16r128-89.mps,1,16.03,2190
eilA101-2.mps,1,14.14,2868
momentum1.mps,1,7.94,1505
mushroom-best.mps,1,17.22,2062
neos-1456979.mps,1,4.75,1359
neos-3024952-loue.mps,1,2.1,1862
neos-3555904-turama.mps,1,17.56,1081
